path,reason
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\twining-chains.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  Not balanced for weapon use, twining chains are instead wrapped around a user's"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\twining-staff.md,"Invalid YAML: Unsupported frontmatter at line 34: '  grow and shrink. Once formed, this oak staff is carved with twisting patterns along'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\twisting-gale.md,Invalid YAML: Unsupported frontmatter at line 34: '  pale blue that echoes howling winds when swung and emits the force of a storm when'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\twisting-twine-(greater).md,"Invalid YAML: Unsupported frontmatter at line 35: '  a square within 20 feet. The twine then unravels and animates, attempting to [[Actions/Disarm|Disarm]]'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\twisting-twine-(lesser).md,Invalid YAML: Unsupported frontmatter at line 35: '  toss the ball of twine into a square within 20 feet. The twine then unravels and'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\twisting-twine-(moderate).md,Invalid YAML: Unsupported frontmatter at line 35: '  toss the ball of twine into a square within 20 feet. The twine then unravels and'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tyrant-ampoule.md,"Invalid YAML: Unsupported frontmatter at line 34: '  is shrunken and contained in this bottle, its desiccated form barely constrained'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\T\tyrants-writs.md,"Invalid YAML: Unsupported frontmatter at line 34: '  of this grimoire actually refers to Tar-Baphon, the necromancer Geb, or even the'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\ugly-cutes-gift.md,"Invalid YAML: Unsupported frontmatter at line 34: '  comfortably over the hand. Though a little bulkier than the typical gauntlet, it'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\umbraex-eye.md,"Invalid YAML: Unsupported frontmatter at line 34: '  collapse into ashes when the creature is destroyed. Rarely, when the umbraex wishes'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\umbral-wings.md,"Invalid YAML: Unsupported frontmatter at line 34: '  so deep as to be almost black, woven with dark blue and purple shapes suggesting'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\umbrella-injector.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  in length and often overlooked as decorative. A receptacle inside the umbrella's"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\unbreakable-heart.md,Invalid YAML: Unsupported frontmatter at line 34: '  heart tattoo can be received only at the end of a successful [[Spells/Heartbond|Heartbond]]'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\undead-compendium.md,"Invalid YAML: Unsupported frontmatter at line 34: '  of Lastwall joined together to create these small, leather-bound journals. While'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\undead-detection-dye.md,Invalid YAML: Unsupported frontmatter at line 34: '  as water. You can drop in a sample collected from the environment or a creature'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\undead-scourge.md,Invalid YAML: Unsupported frontmatter at line 34: '  metal blade that emits a faint glow. These used to be weapons of Pharasmin undead'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\undertakers-manifest.md,"Invalid YAML: Unsupported frontmatter at line 34: '  occasionally need to avoid the notice of their more restless clients, and by industrious'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\underwater-firing-mechanism.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  (normally, most guns use a flintlock or matchlock firing mechanism). When the firearm's"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\unending-itch.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  demise, this poison manifests as an itch that can't be soothed. The victim experiences"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\unending-youth.md,Invalid YAML: Unsupported frontmatter at line 34: '  become a young adult again. You gain a +4 status bonus to saves against death effects'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\unfathomable-stargazer.md,"Invalid YAML: Unsupported frontmatter at line 34: '  constellations, the patterns of which form bizarre, shifting runes. You can observe'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\unfolding-tree-house.md,"Invalid YAML: Unsupported frontmatter at line 34: '  into a flat triangle of wood, this magical object can transform into a tree house.\\'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\unholy-plate.md,Invalid YAML: Unsupported frontmatter at line 34: '  is designed to make you look like a horned demon with your face peering out of the'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\unholy-water.md,Invalid YAML: Unsupported frontmatter at line 34: '  within this vial of water. You activate a vial of _unholy water_ by throwing it'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\uniter-of-clans.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  designed to be woven into the wearer's braided beard. When the wearer befriends"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\unmemorable-mantle-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  wearing the cloak, you gain a +2 item bonus to Deception checks to Impersonate an'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\unmemorable-mantle-(major).md,"Invalid YAML: Unsupported frontmatter at line 34: '  wearing the cloak, you gain a +3 item bonus to Deception checks to Impersonate an'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\unmemorable-mantle.md,"Invalid YAML: Unsupported frontmatter at line 34: '  wearing the cloak, you gain a +1 item bonus to Deception checks to Impersonate an'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\unsullied-blood-(greater).md,Invalid YAML: Unsupported frontmatter at line 34: '  was taken directly from the vein and stored in an ornate vial that keeps it as pure'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\unsullied-blood-(lesser).md,Invalid YAML: Unsupported frontmatter at line 34: '  was taken directly from the vein and stored in an ornate vial that keeps it as pure'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\unsullied-blood-(major).md,Invalid YAML: Unsupported frontmatter at line 34: '  was taken directly from the vein and stored in an ornate vial that keeps it as pure'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\unsullied-blood-(moderate).md,Invalid YAML: Unsupported frontmatter at line 34: '  was taken directly from the vein and stored in an ornate vial that keeps it as pure'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\urn-of-ashes.md,Invalid YAML: Unsupported frontmatter at line 34: '  with a sliver of lingering spirit that strives to protect you.  **Activate—Doom'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\ursine-avenger-hood.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  bear's skull and fur. Once invested, the wearer gains a +1 item bonus to Nature"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\U\uzunjati-storytelling-amulet.md,"Invalid YAML: Unsupported frontmatter at line 34: '  usually highly personalized with runes, sigils, lines of poetry, or a depiction'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vaccine-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  to a specific strain of disease of a level equal to or less than the vaccine's level,"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vaccine-(lesser).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  to a specific strain of disease of a level equal to or less than the vaccine's level,"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vaccine-(major).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  to a specific strain of disease of a level equal to or less than the vaccine's level,"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vaccine-(minor).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  to a specific strain of disease of a level equal to or less than the vaccine's level,"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vaccine-(moderate).md,"Invalid YAML: Unsupported frontmatter at line 34: ""  to a specific strain of disease of a level equal to or less than the vaccine's level,"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vampire-fang-morningstar.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  from a vampire, which usually requires an animate donor, given vampires' tendency"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vampiric-scythe.md,Invalid YAML: Unsupported frontmatter at line 34: '  to produce a whistling sound when swung through the air. The shaft is made of ebony'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vanishing-coin.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  check for initiative, but you haven't rolled yet  **Requirements** You are trained"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vanishing-shocker-(greater).md,Invalid YAML: Unsupported frontmatter at line 34: '  cube with extruding spikes at each corner. This inscrutable device channels occult'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vanishing-shocker-(lesser).md,Invalid YAML: Unsupported frontmatter at line 34: '  cube with extruding spikes at each corner. This inscrutable device channels occult'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vanishing-shocker-(major).md,Invalid YAML: Unsupported frontmatter at line 34: '  cube with extruding spikes at each corner. This inscrutable device channels occult'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vanishing-shocker-(moderate).md,Invalid YAML: Unsupported frontmatter at line 34: '  cube with extruding spikes at each corner. This inscrutable device channels occult'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vanishing-wayfinder.md,Invalid YAML: Unsupported frontmatter at line 34: '  It has the usual functions of a [[Equipment/Wayfinder|Wayfinder]] and the following'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vapor-sphere.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  You trigger a trap's reaction or an enemy that was undetected by you makes an attack"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vaporous-pipe.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  of smoke even when unlit. As long as you're holding a vaporous pipe, you don't take"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\varisian-emblem-(avaria).md,Invalid YAML: Unsupported frontmatter at line 34: '  culture. Such tattoos often depict the Varisian rune for one of the seven schools'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\varisian-emblem-(avidais).md,Invalid YAML: Unsupported frontmatter at line 34: '  culture. Such tattoos often depict the Varisian rune for one of the seven schools'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\varisian-emblem-(carnasia).md,Invalid YAML: Unsupported frontmatter at line 34: '  culture. Such tattoos often depict the Varisian rune for one of the seven schools'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\varisian-emblem-(idolis).md,Invalid YAML: Unsupported frontmatter at line 34: '  culture. Such tattoos often depict the Varisian rune for one of the seven schools'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\varisian-emblem-(ragario).md,Invalid YAML: Unsupported frontmatter at line 34: '  culture. Such tattoos often depict the Varisian rune for one of the seven schools'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\varisian-emblem-(vangloris).md,Invalid YAML: Unsupported frontmatter at line 34: '  culture. Such tattoos often depict the Varisian rune for one of the seven schools'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\varisian-emblem-(voratalo).md,Invalid YAML: Unsupported frontmatter at line 34: '  culture. Such tattoos often depict the Varisian rune for one of the seven schools'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vashus-ninth-life.md,Invalid YAML: Unsupported frontmatter at line 34: '  from the king of cats over three hundred years ago by a catfolk rogue named Vashu'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vat-grown-brain.md,"Invalid YAML: Unsupported frontmatter at line 34: '  with alchemical life inside a nutrient-rich vat. When the vat-grown brain is activated,'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vaultbreakers-harness.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  contain a set of [[Equipment/Thieves' Toolkit (Infiltrator)|Thieves' Tools (Infiltrator)]],[[Equipment/Thieves'"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\veiled-figurehead-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  shape of a humanoid, but it has no facial features whatsoever.  * * *  **Activate—Veil!**'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\veiled-figurehead.md,"Invalid YAML: Unsupported frontmatter at line 34: '  shape of a humanoid, but it has no facial features whatsoever.  * * *  **Activate—Veil!**'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vengeful-arm.md,Invalid YAML: Unsupported frontmatter at line 35: '  envision  * * *  **Effect** Abraxas transforms the tattoo into a weapon of your'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\vengeful-demons-tears.md,Invalid YAML: Unsupported frontmatter at line 34: '  noxious spirit mixed into a potent magical cocktail and traditionally packaged in'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\venom-glands.md,Invalid YAML: Unsupported frontmatter at line 34: '  venom. You gain a poison spray unarmed ranged attack with a range increment of 10'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\venom-lash.md,Invalid YAML: Unsupported frontmatter at line 34: '  durability and flexibility of giant scorpion tails to create multi-headed _+1 striking'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\venomed-tongue.md,Invalid YAML: Unsupported frontmatter at line 35: '  \\  **Frequency** once per day  * * *  **Effect** Abraxas fills your tongue with'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\V\venomous-cure-fulu.md,Invalid YAML: Unsupported frontmatter at line 34: '  You attempt a saving throw against an injected poison.  * * *  This green fulu depicts'
